protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
Dummyless,malicious,1,circuit6388.qasm,100,1,0,✗,76
Dummyless,malicious,0.9,circuit6663.qasm,88,1,0,✗,60
Dummyless,malicious,1,circuit8380.qasm,100,1,0,✗,65
Dummyless,malicious,1,circuit0086.qasm,100,1,0,✗,72
Dummyless,malicious,1,circuit3783.qasm,100,0,1,✗,31
Dummyless,malicious,0.9,circuit5104.qasm,88,0,1,✗,42
Dummyless,malicious,0.9,circuit1665.qasm,93,1,0,✗,63
Dummyless,malicious,1,circuit4871.qasm,100,0,1,✗,29
Dummyless,malicious,0.9,circuit7101.qasm,89,0,1,✗,31
Dummyless,malicious,0.9,circuit9081.qasm,93,0,1,✗,26
Dummyless,malicious,0.9,circuit8024.qasm,96,0,1,✗,41
Dummyless,malicious,0.9,circuit2424.qasm,89,0,1,✗,35
Dummyless,malicious,0.9,circuit8043.qasm,92,1,0,✗,67
Dummyless,malicious,0.9,circuit8389.qasm,92,1,0,✗,66
Dummyless,malicious,0.9,circuit7947.qasm,89,0,1,✗,41
Dummyless,malicious,1,circuit9611.qasm,100,0,1,✗,32
Dummyless,malicious,0.9,circuit9451.qasm,89,0,1,✗,39
Dummyless,malicious,1,circuit4079.qasm,100,1,0,✗,60
Dummyless,malicious,0.9,circuit8753.qasm,91,1,0,✗,55
Dummyless,malicious,1,circuit8725.qasm,100,1,0,✗,65
Dummyless,malicious,0.9,circuit3387.qasm,90,0,1,✗,41
Dummyless,malicious,1,circuit8433.qasm,100,1,0,✗,66
Dummyless,malicious,1,circuit7242.qasm,100,0,1,✗,42
Dummyless,malicious,0.9,circuit4932.qasm,87,0,1,✗,49
Dummyless,malicious,1,circuit5679.qasm,100,0,1,✗,38
Dummyless,malicious,0.9,circuit2886.qasm,89,0,1,✗,36
Dummyless,malicious,0.9,circuit7085.qasm,89,1,0,✗,62
Dummyless,malicious,1,circuit7077.qasm,100,0,1,✗,36
Dummyless,malicious,1,circuit9107.qasm,100,1,0,✗,60
Dummyless,malicious,0.9,circuit9678.qasm,87,0,1,✗,32
Dummyless,malicious,0.9,circuit3840.qasm,85,1,0,✗,59
Dummyless,malicious,0.9,circuit6734.qasm,89,0,1,✗,35
Dummyless,malicious,0.9,circuit3047.qasm,91,0,1,✗,38
Dummyless,malicious,1,circuit8043.qasm,100,1,0,✗,71
Dummyless,malicious,1,circuit4932.qasm,100,0,1,✗,32
Dummyless,malicious,0.9,circuit2017.qasm,89,0,1,✗,36
Dummyless,malicious,0.9,circuit9638.qasm,93,1,0,✗,53
Dummyless,malicious,1,circuit3669.qasm,100,1,0,✗,67
Dummyless,malicious,0.9,circuit8100.qasm,93,1,0,✗,62
Dummyless,malicious,0.9,circuit3751.qasm,91,1,1,✓,50
Dummyless,malicious,1,circuit0126.qasm,100,1,0,✗,55
Dummyless,malicious,0.9,circuit3589.qasm,89,1,0,✗,62
Dummyless,malicious,0.9,circuit1737.qasm,88,0,1,✗,38
Dummyless,malicious,0.9,circuit2471.qasm,92,1,0,✗,68
Dummyless,malicious,1,circuit6734.qasm,100,0,1,✗,39
Dummyless,malicious,0.9,circuit3783.qasm,90,0,1,✗,33
Dummyless,malicious,0.9,circuit9367.qasm,87,0,1,✗,39
Dummyless,malicious,0.9,circuit8242.qasm,91,0,1,✗,47
Dummyless,malicious,0.9,circuit5383.qasm,86,1,0,✗,66
Dummyless,malicious,0.9,circuit2587.qasm,88,0,1,✗,35
Dummyless,malicious,0.9,circuit3669.qasm,92,1,0,✗,61
Dummyless,malicious,0.9,circuit8725.qasm,88,1,0,✗,65
Dummyless,malicious,0.9,circuit2971.qasm,91,0,1,✗,43
Dummyless,malicious,0.9,circuit0662.qasm,89,1,0,✗,57
Dummyless,malicious,0.9,circuit4099.qasm,89,0,1,✗,36
Dummyless,malicious,0.9,circuit6424.qasm,90,1,0,✗,59
Dummyless,malicious,0.9,circuit0086.qasm,88,1,0,✗,56
Dummyless,malicious,0.9,circuit4708.qasm,88,0,1,✗,27
Dummyless,malicious,0.9,circuit8433.qasm,91,1,0,✗,65
Dummyless,malicious,0.9,circuit0581.qasm,89,0,1,✗,36
Dummyless,malicious,1,circuit8036.qasm,100,0,1,✗,31
Dummyless,malicious,0.9,circuit5516.qasm,90,1,0,✗,50
Dummyless,malicious,0.9,circuit8036.qasm,88,0,1,✗,35
Dummyless,malicious,1,circuit3191.qasm,100,0,1,✗,26
Dummyless,malicious,1,circuit0427.qasm,100,1,0,✗,72
Dummyless,malicious,1,circuit7101.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit0255.qasm,100,1,0,✗,56
Dummyless,malicious,1,circuit7197.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit9367.qasm,100,0,1,✗,42
Dummyless,malicious,1,circuit7947.qasm,100,0,1,✗,31
Dummyless,malicious,1,circuit8242.qasm,100,0,1,✗,31
Dummyless,malicious,1,circuit2343.qasm,100,1,0,✗,69
Dummyless,malicious,1,circuit4909.qasm,100,1,0,✗,50
Dummyless,malicious,1,circuit1864.qasm,100,0,1,✗,28
Dummyless,malicious,1,circuit0662.qasm,100,1,0,✗,64
Dummyless,malicious,1,circuit3047.qasm,100,0,1,✗,40
Dummyless,malicious,1,circuit5565.qasm,100,0,1,✗,26
Dummyless,malicious,1,circuit5296.qasm,100,0,1,✗,31
Dummyless,malicious,1,circuit8100.qasm,100,1,0,✗,59
Dummyless,malicious,1,circuit8232.qasm,100,1,0,✗,64
Dummyless,malicious,1,circuit5383.qasm,100,1,0,✗,62
Dummyless,malicious,1,circuit6424.qasm,100,1,0,✗,70
Dummyless,malicious,1,circuit4611.qasm,100,1,0,✗,68
Dummyless,malicious,1,circuit4708.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit0905.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit0581.qasm,100,0,1,✗,37
Dummyless,malicious,1,circuit0302.qasm,100,0,1,✗,39
Dummyless,malicious,1,circuit2244.qasm,100,0,1,✗,44
Dummyless,malicious,1,circuit9678.qasm,100,0,1,✗,32
Dummyless,malicious,1,circuit3840.qasm,100,1,0,✗,66
Dummyless,malicious,1,circuit2419.qasm,100,0,1,✗,38
Dummyless,malicious,1,circuit8253.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit7085.qasm,100,1,0,✗,58
Dummyless,malicious,1,circuit7799.qasm,100,1,0,✗,61
Dummyless,malicious,1,circuit2017.qasm,100,0,1,✗,23
Dummyless,malicious,1,circuit9638.qasm,100,1,0,✗,64
Dummyless,malicious,1,circuit0742.qasm,100,0,1,✗,36
Dummyless,malicious,1,circuit8556.qasm,100,1,0,✗,73
Dummyless,malicious,1,circuit8389.qasm,100,1,0,✗,68
Dummyless,malicious,1,circuit0571.qasm,100,1,0,✗,70
Dummyless,malicious,1,circuit3589.qasm,100,1,0,✗,80
Dummyless,malicious,1,circuit0730.qasm,100,0,1,✗,47
Dummyless,malicious,1,circuit6104.qasm,100,1,0,✗,72
Dummyless,malicious,1,circuit3647.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit5028.qasm,100,1,0,✗,63
Dummyless,malicious,1,circuit1480.qasm,100,0,1,✗,34
Dummyless,malicious,1,circuit2971.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit2715.qasm,100,0,0,✓,43
Dummyless,malicious,1,circuit8891.qasm,100,1,0,✗,69
Dummyless,malicious,1,circuit2471.qasm,100,1,0,✗,69
Dummyless,malicious,1,circuit3498.qasm,100,1,0,✗,51
Dummyless,malicious,1,circuit0499.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit1665.qasm,100,1,0,✗,57
Dummyless,malicious,1,circuit6474.qasm,100,0,1,✗,31
Dummyless,malicious,1,circuit9081.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit8753.qasm,100,1,0,✗,57
Dummyless,malicious,1,circuit2424.qasm,100,0,1,✗,40
Dummyless,malicious,1,circuit2204.qasm,100,1,0,✗,59
Dummyless,malicious,1,circuit8579.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit5432.qasm,100,1,0,✗,67
Dummyless,malicious,1,circuit9451.qasm,100,0,1,✗,39
Dummyless,malicious,1,circuit5104.qasm,100,0,1,✗,33
Dummyless,malicious,1,circuit5516.qasm,100,1,0,✗,56
Dummyless,malicious,1,circuit9803.qasm,100,1,0,✗,61
Dummyless,malicious,1,circuit8024.qasm,100,0,1,✗,40
Dummyless,malicious,0.7,circuit0499.qasm,73,0,1,✗,43
Dummyless,malicious,0.7,circuit8753.qasm,74,1,0,✗,51
Dummyless,malicious,0.8,circuit3191.qasm,80,1,1,✓,52
Dummyless,malicious,0.8,circuit0255.qasm,76,1,0,✗,56
Dummyless,malicious,0.8,circuit8253.qasm,73,0,1,✗,38
Dummyless,malicious,0.8,circuit9611.qasm,79,0,1,✗,37
Dummyless,malicious,0.8,circuit2343.qasm,76,1,0,✗,62
Dummyless,malicious,0.8,circuit9678.qasm,73,0,1,✗,43
Dummyless,malicious,0.8,circuit9638.qasm,75,1,0,✗,53
Dummyless,malicious,0.8,circuit5383.qasm,81,0,0,✓,48
Dummyless,malicious,0.8,circuit5296.qasm,80,0,1,✗,43
Dummyless,malicious,0.8,circuit2587.qasm,80,0,1,✗,42
Dummyless,malicious,0.8,circuit8891.qasm,75,1,0,✗,57
Dummyless,malicious,0.8,circuit5028.qasm,81,1,0,✗,51
Dummyless,malicious,0.8,circuit2471.qasm,80,1,0,✗,54
Dummyless,malicious,0.8,circuit4708.qasm,81,0,1,✗,45
Dummyless,malicious,0.8,circuit0499.qasm,74,0,1,✗,35
Dummyless,malicious,0.8,circuit5432.qasm,73,1,0,✗,60
Dummyless,malicious,0.8,circuit6424.qasm,77,1,0,✗,57
Dummyless,malicious,0.8,circuit5104.qasm,74,0,1,✗,46
Dummyless,depolarising,0.0001,circuit2696.qasm,2,1,1,✓,63
Dummyless,depolarising,0.0001,circuit8326.qasm,1,0,0,✓,40
Dummyless,depolarising,0.0001,circuit8556.qasm,3,0,0,✓,29
Dummyless,depolarising,0.0001,circuit3589.qasm,2,0,0,✓,36
Dummyless,depolarising,0.0001,circuit5613.qasm,2,0,0,✓,37
Dummyless,depolarising,0.0001,circuit0662.qasm,1,0,0,✓,39
Dummyless,depolarising,0.0001,circuit6474.qasm,0,1,1,✓,68
Dummyless,depolarising,0.0001,circuit4708.qasm,1,1,1,✓,67
Dummyless,depolarising,0.0001,circuit4909.qasm,0,0,0,✓,46
Dummyless,depolarising,0.0001,circuit2424.qasm,1,1,1,✓,61
Dummyless,depolarising,0.0001,circuit7799.qasm,3,0,0,✓,33
Dummyless,depolarising,0.0001,circuit0255.qasm,1,0,0,✓,34
Dummyless,depolarising,0.0001,circuit9638.qasm,3,0,0,✓,39
Dummyless,depolarising,0.0005,circuit7587.qasm,10,1,1,✓,66
Dummyless,depolarising,0.0005,circuit2696.qasm,7,1,1,✓,66
Dummyless,depolarising,0.0005,circuit6388.qasm,11,0,0,✓,40
Dummyless,depolarising,0.0001,circuit3751.qasm,1,1,1,✓,60
Dummyless,depolarising,0.0005,circuit7077.qasm,5,1,1,✓,62
Dummyless,depolarising,0.0005,circuit9611.qasm,11,1,1,✓,73
Dummyless,depolarising,0.0005,circuit8380.qasm,8,0,0,✓,37
Dummyless,depolarising,0.0001,circuit2886.qasm,2,1,1,✓,68
Dummyless,depolarising,0.0001,circuit9451.qasm,2,1,1,✓,56
Dummyless,depolarising,0.0001,circuit3669.qasm,2,0,0,✓,26
Dummyless,depolarising,0.0005,circuit6067.qasm,7,1,1,✓,63
Dummyless,depolarising,0.0001,circuit3783.qasm,1,1,1,✓,61
Dummyless,depolarising,0.0001,circuit3498.qasm,2,1,0,✗,53
Dummyless,depolarising,0.0001,circuit0581.qasm,2,1,1,✓,68
Dummyless,depolarising,0.0001,circuit1665.qasm,2,0,0,✓,46
Dummyless,depolarising,0.0001,circuit6388.qasm,1,0,0,✓,24
Dummyless,depolarising,0.0001,circuit8380.qasm,1,0,0,✓,44
Dummyless,depolarising,0.0001,circuit9611.qasm,0,1,1,✓,72
Dummyless,depolarising,0.0001,circuit3387.qasm,0,1,1,✓,77
Dummyless,depolarising,0.0005,circuit4703.qasm,10,1,1,✓,64
Dummyless,depolarising,0.0001,circuit0427.qasm,1,0,0,✓,39
Dummyless,depolarising,0.0001,circuit5679.qasm,1,1,1,✓,60
Dummyless,depolarising,0.0005,circuit6124.qasm,7,0,0,✓,36
Dummyless,depolarising,0.0001,circuit5296.qasm,4,1,1,✓,61
Dummyless,depolarising,0.0001,circuit8036.qasm,3,1,1,✓,74
Dummyless,depolarising,0.0005,circuit6663.qasm,8,0,0,✓,41
Dummyless,depolarising,0.0001,circuit7197.qasm,1,1,1,✓,77
Dummyless,depolarising,0.0005,circuit3387.qasm,9,1,1,✓,80
Dummyless,depolarising,0.0001,circuit5516.qasm,1,0,0,✓,43
Dummyless,depolarising,0.0001,circuit8753.qasm,3,0,0,✓,38
Dummyless,depolarising,0.0001,circuit5432.qasm,4,0,0,✓,36
Dummyless,depolarising,0.0001,circuit4079.qasm,1,0,0,✓,35
Dummyless,depolarising,0.0001,circuit4871.qasm,1,1,1,✓,62
Dummyless,depolarising,0.0005,circuit6547.qasm,8,0,0,✓,43
Dummyless,depolarising,0.0001,circuit1864.qasm,2,1,1,✓,60
Dummyless,depolarising,0.0001,circuit5607.qasm,4,1,1,✓,67
Dummyless,depolarising,0.0001,circuit6691.qasm,3,1,1,✓,72
Dummyless,depolarising,0.0001,circuit5565.qasm,0,1,1,✓,70
Dummyless,depolarising,0.0001,circuit0302.qasm,1,1,1,✓,58
Dummyless,depolarising,0.0001,circuit7085.qasm,3,0,0,✓,37
Dummyless,depolarising,0.0005,circuit4932.qasm,7,1,1,✓,56
Dummyless,depolarising,0.0001,circuit9678.qasm,1,1,1,✓,68
Dummyless,depolarising,0.0005,circuit6734.qasm,11,1,1,✓,63
Dummyless,depolarising,0.0005,circuit8556.qasm,8,0,0,✓,19
Dummyless,depolarising,0.0005,circuit0905.qasm,10,1,1,✓,64
Dummyless,depolarising,0.0005,circuit3047.qasm,6,1,1,✓,63
Dummyless,depolarising,0.0001,circuit2587.qasm,1,1,1,✓,61
Dummyless,depolarising,0.0005,circuit7799.qasm,6,0,0,✓,38
Dummyless,depolarising,0.0005,circuit5383.qasm,8,0,0,✓,38
Dummyless,depolarising,0.0001,circuit2971.qasm,2,1,1,✓,69
Dummyless,depolarising,0.0001,circuit8891.qasm,4,0,0,✓,29
Dummyless,depolarising,0.0001,circuit2471.qasm,7,0,0,✓,42
Dummyless,depolarising,0.0001,circuit8242.qasm,2,1,1,✓,52
Dummyless,depolarising,0.0001,circuit0086.qasm,3,0,0,✓,33
Dummyless,depolarising,0.0005,circuit3751.qasm,9,1,1,✓,62
Dummyless,depolarising,0.0005,circuit9367.qasm,7,1,1,✓,66
Dummyless,depolarising,0.0005,circuit6691.qasm,12,1,1,✓,72
Dummyless,depolarising,0.0005,circuit4079.qasm,11,0,0,✓,38
Dummyless,depolarising,0.0005,circuit8232.qasm,10,0,0,✓,37
Dummyless,depolarising,0.0005,circuit8253.qasm,13,1,1,✓,61
Dummyless,depolarising,0.0005,circuit4002.qasm,12,1,1,✓,65
Dummyless,depolarising,0.0005,circuit0255.qasm,6,0,0,✓,27
Dummyless,depolarising,0.0005,circuit4871.qasm,6,1,1,✓,67
Dummyless,depolarising,0.0005,circuit9107.qasm,6,0,0,✓,26
Dummyless,depolarising,0.0005,circuit4611.qasm,9,0,0,✓,34
Dummyless,depolarising,0.0005,circuit5679.qasm,8,1,1,✓,56
Dummyless,depolarising,0.0005,circuit2587.qasm,6,1,1,✓,72
Dummyless,depolarising,0.0005,circuit2343.qasm,7,0,0,✓,39
Dummyless,depolarising,0.0001,circuit8232.qasm,2,0,0,✓,46
Dummyless,depolarising,0.0005,circuit3191.qasm,7,1,1,✓,60
Dummyless,depolarising,0.0005,circuit2419.qasm,13,1,1,✓,58
Dummyless,depolarising,0.0005,circuit5565.qasm,6,1,1,✓,63
Dummyless,depolarising,0.0001,circuit4611.qasm,0,0,0,✓,34
Dummyless,depolarising,0.0005,circuit2715.qasm,11,0,0,✓,44
Dummyless,depolarising,0.0005,circuit1480.qasm,10,1,1,✓,73
Dummyless,depolarising,0.0001,circuit0126.qasm,0,0,0,✓,36
Dummyless,depolarising,0.0001,circuit2264.qasm,1,0,0,✓,35
Dummyless,depolarising,0.0001,circuit7077.qasm,2,1,1,✓,68
Dummyless,depolarising,0.0001,circuit9107.qasm,4,0,0,✓,34
Dummyless,depolarising,0.0001,circuit0730.qasm,3,1,1,✓,69
Dummyless,depolarising,0.0001,circuit6547.qasm,5,0,0,✓,29
Dummyless,depolarising,0.0001,circuit2419.qasm,2,1,1,✓,56
Dummyless,depolarising,0.0001,circuit3191.qasm,3,1,1,✓,67
Dummyless,depolarising,0.0001,circuit7587.qasm,3,1,1,✓,66
Dummyless,depolarising,0.0001,circuit4002.qasm,5,1,1,✓,67
Dummyless,depolarising,0.0001,circuit6734.qasm,1,1,1,✓,56
Dummyless,depolarising,0.0001,circuit7101.qasm,2,1,1,✓,67
Dummyless,depolarising,0.0001,circuit7242.qasm,3,1,1,✓,60
Dummyless,depolarising,0.0001,circuit6663.qasm,2,0,0,✓,29
Dummyless,depolarising,0.0001,circuit6124.qasm,1,0,0,✓,48
Dummyless,depolarising,0.0001,circuit4703.qasm,0,1,1,✓,67
Dummyless,depolarising,0.0001,circuit2715.qasm,1,0,0,✓,46
Dummyless,depolarising,0.0005,circuit7101.qasm,6,1,1,✓,70
Dummyless,depolarising,0.0001,circuit8043.qasm,0,0,0,✓,38
Dummyless,depolarising,0.0001,circuit6067.qasm,5,1,1,✓,67
Dummyless,depolarising,0.0001,circuit2343.qasm,3,0,0,✓,31
Dummyless,depolarising,0.0001,circuit1480.qasm,2,1,1,✓,77
Dummyless,depolarising,0.0001,circuit3840.qasm,5,0,0,✓,41
Dummyless,depolarising,0.0005,circuit1737.qasm,9,1,1,✓,61
Dummyless,depolarising,0.0001,circuit4932.qasm,1,1,1,✓,64
Dummyless,depolarising,0.0001,circuit8100.qasm,2,0,0,✓,38
Dummyless,depolarising,0.0001,circuit7947.qasm,1,1,1,✓,71
Dummyless,depolarising,0.0001,circuit2017.qasm,1,1,1,✓,68
Dummyless,depolarising,0.0001,circuit4099.qasm,1,1,1,✓,68
Dummyless,depolarising,0.0005,circuit8043.qasm,13,0,0,✓,30
Dummyless,depolarising,0.0005,circuit2244.qasm,11,1,1,✓,73
Dummyless,depolarising,0.0001,circuit0905.qasm,1,1,1,✓,69
Dummyless,depolarising,0.0001,circuit3047.qasm,1,1,1,✓,71
Dummyless,depolarising,0.0005,circuit7085.qasm,7,0,0,✓,37
Dummyless,depolarising,0.0001,circuit5383.qasm,2,0,0,✓,32
Dummyless,depolarising,0.0005,circuit0571.qasm,8,0,0,✓,44
Dummyless,depolarising,0.0005,circuit4909.qasm,11,0,0,✓,48
Dummyless,depolarising,0.0005,circuit3589.qasm,13,0,0,✓,33
Dummyless,depolarising,0.0001,circuit6424.qasm,4,0,0,✓,27
Dummyless,depolarising,0.0001,circuit8433.qasm,1,0,0,✓,31
Dummyless,depolarising,0.0005,circuit8100.qasm,5,0,0,✓,30
Dummyless,depolarising,0.0001,circuit5028.qasm,2,0,0,✓,39
Dummyless,depolarising,0.0001,circuit6104.qasm,3,0,0,✓,28
Dummyless,depolarising,0.0001,circuit0499.qasm,1,1,1,✓,76
Dummyless,depolarising,0.0005,circuit0427.qasm,10,0,0,✓,41
Dummyless,depolarising,0.0005,circuit8433.qasm,5,0,0,✓,38
Dummyless,depolarising,0.0005,circuit3498.qasm,10,0,0,✓,42
Dummyless,depolarising,0.0005,circuit2971.qasm,4,1,1,✓,69
Dummyless,depolarising,0.0001,circuit9803.qasm,2,0,0,✓,39
Dummyless,depolarising,0.0005,circuit8891.qasm,12,0,0,✓,37
Dummyless,depolarising,0.0005,circuit0126.qasm,3,0,0,✓,30
Dummyless,depolarising,0.0005,circuit2264.qasm,9,0,0,✓,35
Dummyless,depolarising,0.0027,circuit0255.qasm,33,0,0,✓,34
Dummyless,depolarising,0.0005,circuit9678.qasm,7,1,1,✓,65
Dummyless,depolarising,0.0005,circuit2886.qasm,7,1,1,✓,60
Dummyless,depolarising,0.0005,circuit7947.qasm,7,1,1,✓,59
Dummyless,depolarising,0.0027,circuit5679.qasm,27,1,1,✓,55
Dummyless,depolarising,0.0027,circuit7587.qasm,32,1,1,✓,69
Dummyless,depolarising,0.005,circuit6547.qasm,32,0,0,✓,34
Dummyless,depolarising,0.005,circuit4079.qasm,38,0,0,✓,39
Dummyless,depolarising,0.0027,circuit2343.qasm,28,0,0,✓,39
Dummyless,depolarising,0.0027,circuit5565.qasm,29,1,1,✓,55
Dummyless,depolarising,0.0027,circuit4703.qasm,39,1,1,✓,66
Dummyless,depolarising,0.0027,circuit8043.qasm,29,0,0,✓,34
Dummyless,depolarising,0.0005,circuit9638.qasm,9,0,0,✓,35
Dummyless,depolarising,0.0005,circuit8389.qasm,7,0,0,✓,32
Dummyless,depolarising,0.0005,circuit2017.qasm,6,1,1,✓,57
Dummyless,depolarising,0.0005,circuit0662.qasm,12,0,0,✓,33
Dummyless,depolarising,0.0005,circuit5432.qasm,8,0,0,✓,29
Dummyless,depolarising,0.005,circuit6388.qasm,49,0,0,✓,49
Dummyless,depolarising,0.005,circuit8232.qasm,41,1,0,✗,50
Dummyless,depolarising,0.005,circuit7077.qasm,49,1,1,✓,63
Dummyless,depolarising,0.005,circuit4871.qasm,45,1,1,✓,64
Dummyless,depolarising,0.005,circuit2696.qasm,45,1,1,✓,64
Dummyless,depolarising,0.0027,circuit6067.qasm,33,1,1,✓,58
Dummyless,depolarising,0.005,circuit9107.qasm,42,0,0,✓,48
Dummyless,depolarising,0.0005,circuit8579.qasm,9,1,1,✓,62
Dummyless,depolarising,0.0005,circuit5516.qasm,9,0,0,✓,41
Dummyless,depolarising,0.005,circuit2264.qasm,41,0,0,✓,39
Dummyless,depolarising,0.005,circuit8380.qasm,38,1,0,✗,50
Dummyless,depolarising,0.0027,circuit3387.qasm,34,1,1,✓,60
Dummyless,depolarising,0.005,circuit9611.qasm,46,1,1,✓,66
Dummyless,depolarising,0.0027,circuit6663.qasm,30,0,0,✓,41
Dummyless,depolarising,0.005,circuit0126.qasm,37,0,0,✓,41
Dummyless,depolarising,0.0005,circuit3840.qasm,10,0,0,✓,39
Dummyless,depolarising,0.0027,circuit5383.qasm,23,0,0,✓,39
Dummyless,depolarising,0.0005,circuit5296.qasm,8,1,1,✓,59
Dummyless,depolarising,0.0027,circuit0742.qasm,24,1,1,✓,65
Dummyless,depolarising,0.0005,circuit0742.qasm,10,1,1,✓,63
Dummyless,depolarising,0.0027,circuit0905.qasm,26,1,1,✓,63
Dummyless,depolarising,0.0027,circuit0730.qasm,22,1,1,✓,53
Dummyless,depolarising,0.005,circuit4002.qasm,42,1,1,✓,65
Dummyless,depolarising,0.0005,circuit3783.qasm,6,1,1,✓,65
Dummyless,depolarising,0.0027,circuit6124.qasm,39,0,0,✓,43
Dummyless,depolarising,0.0005,circuit8036.qasm,11,1,1,✓,60
Dummyless,depolarising,0.0027,circuit1480.qasm,35,1,1,✓,62
Dummyless,depolarising,0.0005,circuit3647.qasm,13,1,1,✓,65
Dummyless,depolarising,0.005,circuit6691.qasm,39,1,1,✓,50
Dummyless,depolarising,0.0027,circuit7101.qasm,37,1,1,✓,58
Dummyless,depolarising,0.0027,circuit2715.qasm,37,0,0,✓,44
Dummyless,depolarising,0.0005,circuit5028.qasm,10,0,0,✓,34
Dummyless,depolarising,0.0005,circuit5613.qasm,9,0,0,✓,30
Dummyless,depolarising,0.0027,circuit2471.qasm,33,0,0,✓,33
Dummyless,depolarising,0.0005,circuit8242.qasm,10,1,1,✓,53
Dummyless,depolarising,0.0005,circuit0086.qasm,5,0,0,✓,32
Dummyless,depolarising,0.0005,circuit3669.qasm,8,0,0,✓,37
Dummyless,depolarising,0.0005,circuit0499.qasm,6,1,1,✓,66
Dummyless,depolarising,0.0005,circuit4099.qasm,6,1,1,✓,62
Dummyless,depolarising,0.0027,circuit3669.qasm,31,0,0,✓,36
Dummyless,depolarising,0.0005,circuit2471.qasm,8,0,0,✓,37
Dummyless,depolarising,0.005,circuit3840.qasm,41,0,0,✓,46
Dummyless,depolarising,0.0027,circuit3498.qasm,32,0,0,✓,44
Dummyless,depolarising,0.0027,circuit8891.qasm,31,0,0,✓,44
Dummyless,depolarising,0.0027,circuit4099.qasm,32,1,1,✓,55
Dummyless,depolarising,0.0027,circuit0086.qasm,26,0,0,✓,39
Dummyless,depolarising,0.0005,circuit8725.qasm,11,0,0,✓,40
Dummyless,depolarising,0.0027,circuit3783.qasm,28,1,1,✓,54
Dummyless,depolarising,0.0005,circuit6474.qasm,9,1,1,✓,73
Dummyless,depolarising,0.0027,circuit8242.qasm,26,1,1,✓,68
Dummyless,depolarising,0.005,circuit0742.qasm,37,1,1,✓,56
Dummyless,depolarising,0.0027,circuit0302.qasm,29,1,1,✓,57
Dummyless,depolarising,0.005,circuit4611.qasm,41,0,0,✓,38
Dummyless,depolarising,0.0027,circuit8326.qasm,31,0,0,✓,47
Dummyless,depolarising,0.0027,circuit2419.qasm,25,1,1,✓,54
Dummyless,depolarising,0.0027,circuit6734.qasm,31,1,1,✓,54
Dummyless,depolarising,0.0027,circuit8100.qasm,28,0,0,✓,34
Dummyless,depolarising,0.0027,circuit9678.qasm,30,1,1,✓,52
Dummyless,depolarising,0.0027,circuit1864.qasm,31,1,1,✓,58
Dummyless,depolarising,0.0027,circuit8253.qasm,31,1,1,✓,67
Dummyless,depolarising,0.0027,circuit9638.qasm,31,0,0,✓,37
Dummyless,depolarising,0.0027,circuit3751.qasm,34,1,1,✓,66
Dummyless,depolarising,0.005,circuit5679.qasm,41,0,1,✗,47
Dummyless,depolarising,0.0027,circuit5296.qasm,25,1,1,✓,61
Dummyless,depolarising,0.0027,circuit2017.qasm,20,1,1,✓,70
Dummyless,depolarising,0.0027,circuit3589.qasm,31,0,0,✓,41
Dummyless,depolarising,0.0027,circuit2971.qasm,33,1,1,✓,54
Dummyless,depolarising,0.0027,circuit5613.qasm,32,0,0,✓,39
Dummyless,depolarising,0.0027,circuit5028.qasm,29,0,0,✓,39
Dummyless,depolarising,0.0027,circuit8556.qasm,31,0,0,✓,37
Dummyless,depolarising,0.0027,circuit7799.qasm,37,0,0,✓,49
Dummyless,depolarising,0.0027,circuit4932.qasm,37,0,1,✗,49
Dummyless,depolarising,0.0027,circuit7085.qasm,44,0,0,✓,35
Dummyless,depolarising,0.0027,circuit0571.qasm,32,0,0,✓,42
Dummyless,depolarising,0.0027,circuit1737.qasm,21,1,1,✓,60
Dummyless,depolarising,0.0027,circuit4909.qasm,32,0,0,✓,44
Dummyless,depolarising,0.0027,circuit4708.qasm,29,1,1,✓,55
Dummyless,depolarising,0.0027,circuit7947.qasm,37,1,1,✓,61
Dummyless,depolarising,0.0027,circuit2886.qasm,34,1,1,✓,53
Dummyless,depolarising,0.0027,circuit2244.qasm,30,1,1,✓,65
Dummyless,depolarising,0.01,circuit8253.qasm,47,1,1,✓,55
Dummyless,depolarising,0.01,circuit6124.qasm,59,0,0,✓,38
